0.18,1.04,0.18,0.96,0.28,4.57,0.23,0.56
1.44,0.82,0.35,3.4,0.21,0.81,0.36,0.61
1.04,1.09,1.16,1.78,1.22,0.71,0.5,0.5
0.61,1.1,2.23,0.49,1.07,1.42,1.01,0.07
1.65,1.06,2.03,1.41,0.42,0.79,0.31,0.33
2.2,0.42,0.47,0.47,1.0,2.1,0.34,1.0
2.18,0.59,1.05,0.18,0.96,0.17,2.28,0.59
0.44,0.43,1.93,1.42,0.65,0.73,0.25,2.15
2.29,0.18,0.85,0.38,0.12,2.78,0.45,0.95
1.36,0.44,0.4,1.04,0.22,1.38,0.74,2.42
1.04,0.2,0.21,3.24,0.78,1.45,0.51,0.57
2.31,1.62,1.35,0.09,0.5,0.16,0.22,1.75
0.37,2.73,1.71,0.53,0.2,0.2,1.56,0.7
0.41,0.27,1.65,1.82,1.34,0.38,0.68,1.45
1.57,2.09,1.28,1.6,0.44,0.14,0.26,0.62
1.38,1.58,0.15,2.16,1.48,0.13,0.33,0.79
1.35,1.5,0.72,2.42,0.79,0.56,0.13,0.53
0.58,0.76,2.08,1.54,0.66,0.41,0.8,1.17
0.3,0.55,2.01,0.45,0.37,0.92,3.25,0.15
3.51,0.41,1.1,0.36,0.49,0.67,0.7,0.76
1.3,1.73,0.39,0.92,1.97,0.84,0.37,0.48
1.22,0.71,2.08,0.24,0.67,2.2,0.69,0.19
0.63,0.37,0.81,2.34,1.06,1.43,0.33,1.03
1.36,1.34,0.98,1.26,1.57,0.73,0.29,0.47
0.86,0.17,0.81,0.83,2.75,0.43,0.12,2.03
0.9,0.34,0.54,2.72,0.35,0.31,2.1,0.74
1.71,0.22,0.89,1.81,1.76,0.62,0.2,0.79
1.08,1.43,1.95,0.32,0.89,0.99,1.11,0.23
0.38,1.64,0.7,0.86,0.91,0.82,1.15,1.54
0.84,0.86,1.69,0.71,1.03,1.05,0.35,1.47
0.47,0.61,0.46,1.12,4.52,0.21,0.15,0.46
0.08,0.77,4.43,0.15,1.48,0.03,0.99,0.07
0.88,0.92,1.06,2.61,0.4,0.78,0.13,1.22
0.37,2.45,1.79,0.39,0.6,0.47,0.6,1.33
0.81,2.07,0.62,1.45,1.25,0.62,0.44,0.74
0.95,0.61,0.28,5.13,0.24,0.06,0.58,0.15
1.61,0.88,1.2,1.55,0.69,0.45,0.08,1.54
0.19,0.86,0.32,0.65,0.4,1.88,1.64,2.06
0.79,0.39,3.56,0.48,0.17,0.58,1.97,0.06
0.57,0.65,0.74,1.22,1.25,0.76,1.62,1.19
0.02,0.15,5.35,1.05,0.07,0.73,0.54,0.09
1.06,0.27,0.31,3.1,0.5,0.31,0.59,1.86
1.59,1.53,0.43,1.14,0.2,0.44,2.38,0.29
2.32,0.44,1.71,1.02,0.76,0.28,0.93,0.54
0.34,0.72,1.36,0.45,0.71,2.81,0.84,0.77
0.32,0.86,0.53,1.01,0.86,0.96,0.95,2.51
0.63,1.77,0.76,1.17,0.78,0.36,2.14,0.39
0.13,0.22,1.11,1.13,0.43,4.18,0.19,0.61
0.76,1.55,0.72,0.43,1.32,0.61,0.06,2.55
0.67,1.16,1.42,0.35,0.87,0.59,1.61,1.33
2.38,1.25,0.17,0.49,1.22,1.15,0.72,0.62
0.8,2.68,1.22,0.48,0.45,0.38,0.32,1.67
0.87,1.46,1.5,0.63,1.2,0.81,1.1,0.43
0.73,1.39,0.43,0.38,1.39,0.18,2.02,1.48
0.85,0.32,0.4,3.18,1.55,0.56,0.35,0.79
0.56,0.35,0.61,0.68,1.61,1.75,0.22,2.22
0.91,2.48,0.89,1.84,0.83,0.29,0.64,0.12
1.74,0.77,0.49,1.64,1.34,0.42,1.32,0.28
0.73,0.27,3.54,0.79,0.65,0.98,0.23,0.81
0.63,1.68,0.43,2.7,0.36,1.25,0.19,0.76
0.74,0.18,2.95,1.33,0.36,0.99,0.63,0.82
1.1,0.64,1.15,1.06,1.36,1.5,0.63,0.56
0.55,1.78,0.43,1.28,0.79,1.33,0.82,1.02
0.93,2.79,0.52,0.12,1.51,0.36,1.17,0.6
0.49,0.83,0.28,2.11,1.35,0.63,0.7,1.61
2.25,2.3,2.08,0.2,0.45,0.17,0.25,0.3
1.63,2.17,0.59,0.85,0.57,0.86,0.99,0.34
0.14,0.22,3.69,2.4,0.48,0.31,0.23,0.53
0.3,1.36,2.6,0.66,1.35,0.42,0.79,0.52
0.57,1.13,1.08,0.91,2.29,0.51,0.36,1.15
1.02,1.19,1.01,1.43,0.94,1.1,0.51,0.8
0.79,1.62,2.13,1.6,0.4,0.19,0.25,1.02
0.2,0.74,3.66,0.08,1.54,0.64,0.54,0.6
1.6,1.79,0.64,0.71,1.08,1.46,0.08,0.64
1.26,1.94,0.58,1.94,0.44,0.33,0.96,0.55
2.75,0.24,0.84,1.29,0.19,0.99,0.79,0.91
0.74,2.53,1.43,1.47,0.92,0.34,0.22,0.35
0.49,1.28,1.47,1.01,0.46,1.77,0.07,1.45
1.18,0.55,0.51,0.53,1.35,1.67,0.14,2.07
1.32,1.19,2.26,0.18,0.67,0.27,1.97,0.14
0.56,0.57,2.06,0.66,0.43,1.52,0.37,1.83
1.0,0.62,0.6,0.79,1.06,1.69,2.02,0.22
2.2,0.68,0.22,0.79,1.66,1.31,0.25,0.89
0.22,0.14,1.07,0.87,0.78,3.61,0.71,0.6
3.09,1.15,0.44,0.89,1.14,0.28,0.43,0.58
0.76,0.72,0.84,1.74,0.66,1.82,0.44,1.02
1.72,1.38,0.46,2.04,0.91,0.21,0.29,0.99
0.41,0.49,0.58,0.35,1.53,1.12,1.25,2.27
0.47,0.57,0.23,2.24,1.08,1.57,0.13,1.71
0.55,3.14,0.95,0.75,1.02,0.6,0.46,0.53
0.42,1.97,0.82,0.29,1.37,1.03,0.89,1.21
0.62,1.08,1.56,1.06,0.86,0.88,0.64,1.3
0.43,0.62,1.01,3.92,0.64,0.65,0.11,0.62
0.55,0.28,0.59,0.4,0.15,0.2,5.06,0.77
0.54,0.28,1.26,0.1,0.25,4.95,0.3,0.32
0.33,0.6,4.45,0.31,1.22,0.33,0.16,0.6
0.39,1.86,1.79,0.63,0.18,0.79,1.25,1.11
3.55,0.76,0.8,0.41,0.77,1.08,0.34,0.29
0.47,0.11,3.86,0.45,0.9,1.08,0.52,0.61
0.4,0.59,2.49,0.72,1.12,0.61,0.87,1.2
0.34,0.35,1.43,1.05,1.75,0.91,0.86,1.31
0.68,0.33,1.31,0.79,1.93,0.95,0.28,1.73
1.12,1.96,0.23,0.84,0.49,0.36,1.82,1.18
1.02,1.59,2.71,0.14,0.96,0.68,0.7,0.2
0.95,0.57,0.33,1.19,0.59,3.35,0.28,0.74
0.38,0.61,3.34,0.5,0.61,1.41,0.85,0.3
0.23,0.62,1.48,0.81,0.3,0.2,3.29,1.07
0.41,0.13,0.58,4.26,0.71,0.19,1.45,0.27
0.49,0.84,0.39,0.35,0.18,4.32,0.54,0.89
0.38,3.04,1.0,2.36,0.58,0.1,0.36,0.18
0.76,0.59,0.5,2.01,1.75,0.6,0.28,1.51
0.59,0.45,1.6,1.71,0.4,1.62,0.22,1.41
2.12,0.47,0.63,0.31,0.05,2.92,0.41,1.09
2.29,0.55,2.71,0.21,0.41,0.89,0.77,0.17
1.24,0.19,0.72,0.39,3.89,0.42,0.49,0.66
1.07,0.85,2.08,0.55,0.45,1.95,0.79,0.26
2.8,0.42,0.73,2.41,0.41,0.27,0.29,0.67
1.32,0.71,1.92,1.86,0.38,0.71,0.11,0.99
0.22,1.76,0.83,1.19,0.05,1.17,1.89,0.89
1.45,0.49,1.33,0.4,0.14,3.67,0.49,0.03
1.89,1.11,2.18,0.55,0.41,0.8,0.52,0.54
0.45,1.03,2.61,0.81,0.43,1.08,1.42,0.17
0.8,0.58,1.06,0.29,1.12,0.84,2.68,0.63
2.54,0.44,0.25,1.71,0.81,0.11,1.06,1.08
0.57,0.88,2.04,2.99,0.17,0.26,0.76,0.33
0.38,2.35,1.42,0.25,0.39,0.77,1.45,0.99
0.75,0.76,2.0,0.56,1.69,0.94,0.24,1.06
0.85,0.83,1.67,0.59,0.48,1.27,0.24,2.07
0.72,1.02,1.1,1.26,0.36,1.79,0.52,1.23
0.42,1.34,0.41,1.17,0.86,1.39,0.71,1.7
0.73,0.9,0.62,0.32,0.17,4.83,0.2,0.23
3.74,0.49,1.19,0.65,0.79,0.18,0.3,0.66
0.83,0.49,0.86,1.71,1.5,1.75,0.32,0.54
0.14,0.91,0.89,0.73,0.52,2.18,1.84,0.79
0.53,0.91,1.14,1.51,0.96,0.87,0.17,1.91
0.68,1.17,1.31,0.71,1.63,1.36,0.56,0.58
0.93,1.49,1.11,1.32,0.44,0.75,0.15,1.81
1.44,1.76,0.67,0.65,0.36,0.42,1.84,0.86
0.75,0.47,1.73,1.38,0.34,2.07,0.8,0.46
0.87,1.35,0.93,0.6,0.4,2.87,0.58,0.4
1.55,0.42,0.46,0.19,0.54,3.57,0.75,0.52
4.01,1.32,0.4,0.76,0.27,0.81,0.3,0.13
1.0,3.47,0.59,0.32,0.62,0.73,0.51,0.76
1.97,0.73,1.14,1.28,0.59,1.54,0.52,0.23
1.6,0.27,0.39,3.47,0.4,0.69,0.25,0.93
0.6,0.19,1.41,0.26,1.7,1.68,1.62,0.54
2.17,2.74,0.99,0.29,0.18,0.4,0.29,0.94
0.64,1.03,0.3,0.31,2.83,1.11,1.45,0.33
1.05,0.45,1.99,1.83,0.4,1.54,0.37,0.37
1.68,0.44,0.92,2.08,0.18,1.73,0.23,0.74
0.97,0.71,1.69,0.92,0.43,2.15,0.91,0.22
0.99,0.86,0.32,3.6,0.27,1.28,0.58,0.1
1.71,1.97,2.25,0.27,0.72,0.17,0.7,0.21
0.39,0.94,0.57,2.41,0.51,1.02,1.26,0.9
0.76,0.8,3.56,0.48,0.69,0.14,0.14,1.43
0.3,0.6,1.46,0.09,0.84,4.12,0.44,0.15
2.25,1.27,0.26,0.99,2.21,0.43,0.36,0.23
0.74,1.08,0.49,2.93,0.21,1.08,0.17,1.3
0.43,0.13,1.27,0.5,0.93,1.51,2.8,0.43
1.44,1.03,0.9,1.63,0.43,1.33,0.15,1.09
0.68,0.5,0.38,0.48,1.75,1.18,2.53,0.5
0.51,2.67,0.57,0.26,0.14,2.66,0.64,0.55
0.36,2.15,1.98,0.21,1.09,0.67,1.1,0.44
0.79,4.14,0.42,0.22,0.71,0.29,0.31,1.12
1.77,0.56,1.06,1.51,0.77,0.5,0.43,1.4
0.86,1.57,0.96,0.87,1.54,0.72,0.84,0.64
1.96,0.57,0.72,2.2,1.28,0.2,0.31,0.76
0.62,0.59,1.96,1.12,1.27,0.25,0.82,1.37
2.13,0.5,0.42,1.42,0.39,1.43,0.35,1.36
1.34,0.9,1.21,1.04,0.47,1.0,0.66,1.38
0.69,0.46,1.8,1.49,0.28,0.44,2.71,0.13
0.88,2.36,0.74,0.4,1.05,1.98,0.29,0.3
6.4,0.16,0.09,0.59,0.33,0.23,0.14,0.06
0.7,1.9,1.25,0.99,0.98,0.89,0.77,0.52
1.38,0.43,0.43,0.76,0.99,1.71,0.67,1.63
1.89,1.8,0.25,1.4,0.27,0.33,0.52,1.54
0.69,1.95,1.53,1.02,0.66,1.53,0.31,0.31
1.08,0.75,0.74,0.46,1.12,1.52,1.79,0.54
0.5,0.64,0.65,0.25,0.22,2.17,2.33,1.24
0.95,0.74,2.54,0.9,0.51,0.71,0.51,1.14
2.24,0.56,0.86,2.15,0.47,0.7,0.33,0.69
1.65,0.71,0.83,0.47,0.69,2.79,0.1,0.76
1.07,1.74,1.83,0.54,0.27,0.34,0.12,2.09
0.37,0.53,1.6,0.32,0.57,0.36,4.02,0.23
1.35,0.27,0.57,0.22,0.18,2.61,2.06,0.74
0.83,0.76,0.84,0.94,0.77,0.81,1.34,1.71
0.61,2.07,0.47,0.43,2.13,0.83,1.22,0.24
1.29,2.0,0.55,0.6,1.49,0.46,0.24,1.37
0.58,0.51,2.12,0.92,0.89,1.49,0.34,1.15
0.39,0.65,2.8,0.24,0.84,0.88,1.27,0.93
1.21,2.23,1.62,0.51,0.49,0.78,0.43,0.73
0.61,2.56,0.25,0.66,1.51,0.8,0.46,1.15
2.07,1.24,0.62,0.85,0.63,1.81,0.29,0.49
0.47,0.3,0.32,0.29,1.53,2.52,1.56,1.01
0.12,0.24,1.24,2.92,0.57,1.67,0.48,0.76
1.67,0.93,0.69,1.82,1.4,0.33,0.47,0.69
0.35,2.56,0.66,0.35,0.43,1.26,0.22,2.17
2.5,0.3,0.71,0.73,0.6,1.24,0.87,1.05
0.56,0.61,1.39,2.07,0.94,0.64,1.17,0.62
0.9,1.25,0.74,0.66,0.88,1.6,0.75,1.22
0.87,0.94,0.9,0.72,0.49,2.3,1.45,0.33
1.64,2.21,1.33,1.03,0.33,0.31,0.12,1.03
0.93,0.31,1.27,1.95,1.24,0.46,0.23,1.61
1.71,1.11,0.32,1.38,1.69,0.73,0.54,0.52
0.44,0.72,1.27,0.42,3.41,0.77,0.05,0.92
0.96,0.71,2.67,1.27,0.4,0.68,0.66,0.65
0.11,0.49,2.76,0.36,1.16,0.63,1.25,1.24
0.56,3.14,0.39,0.21,0.35,2.31,0.19,0.85
0.95,0.97,1.54,1.09,0.32,1.09,1.02,1.02
0.1,0.28,3.46,0.8,0.71,1.27,1.15,0.23
1.71,0.64,1.7,1.45,0.25,0.83,0.26,1.16
1.06,0.82,1.12,0.94,0.75,0.39,1.43,1.49
0.95,1.31,1.17,0.5,1.14,1.19,1.41,0.33
0.56,3.06,0.31,0.73,1.12,0.02,1.15,1.05
0.46,1.3,1.79,0.26,1.13,1.84,0.24,0.98
0.4,1.76,0.99,0.86,2.21,0.91,0.61,0.26
1.72,1.6,0.32,1.03,0.78,1.16,0.3,1.09
0.93,0.77,3.01,0.1,0.23,0.89,2.07,0.0
0.95,0.12,0.94,0.31,0.46,4.63,0.47,0.12
0.76,1.66,1.19,0.13,1.41,1.39,0.88,0.58
0.33,0.42,0.92,0.17,2.85,0.75,1.9,0.66
0.85,0.83,1.24,1.13,0.74,0.42,0.61,2.18
0.56,0.44,0.65,2.46,0.37,1.32,0.59,1.61
0.37,0.56,1.38,2.83,0.24,0.19,0.9,1.53
0.49,1.57,0.21,0.44,2.37,1.34,0.81,0.77
1.69,0.5,0.81,0.35,1.07,0.9,2.16,0.52
0.93,0.56,2.39,1.43,0.62,0.71,0.65,0.71
0.22,1.59,0.99,2.14,1.21,0.53,0.84,0.48
1.39,0.38,0.81,0.25,1.97,0.82,0.57,1.81
1.08,1.38,1.01,1.98,0.67,0.44,0.29,1.15
1.66,0.56,0.93,1.43,0.38,1.64,0.7,0.7
3.33,1.13,0.73,0.96,0.23,0.29,0.16,1.17
1.66,1.0,1.21,0.99,1.17,1.27,0.14,0.56
1.42,1.13,0.66,2.39,0.34,0.81,0.14,1.11
2.04,2.55,0.44,0.54,0.56,0.56,0.12,1.19
0.98,2.66,1.21,0.05,0.3,2.58,0.1,0.12
0.53,0.63,2.77,0.51,0.72,1.01,0.2,1.63
3.5,0.05,1.3,0.35,0.49,0.03,0.04,2.24
0.77,2.21,1.55,0.41,0.4,1.73,0.83,0.1
0.68,0.95,1.3,0.97,0.44,2.47,0.58,0.61
0.53,1.36,0.41,0.66,1.25,1.98,0.35,1.46
1.37,0.7,0.8,2.14,0.41,0.89,0.37,1.32
1.16,0.92,1.05,2.25,0.99,0.59,0.62,0.42
0.92,0.36,1.03,0.64,1.08,0.55,3.05,0.37
0.18,1.13,5.36,0.08,0.22,0.37,0.13,0.53
0.49,1.19,2.48,0.93,1.06,0.17,0.84,0.84
0.48,1.4,0.68,0.97,0.99,1.39,1.39,0.7
1.99,0.37,0.75,0.92,1.61,1.07,0.4,0.89
0.33,2.31,0.32,1.67,0.34,1.33,0.84,0.86
0.04,0.11,3.73,0.51,0.16,0.36,3.09,0.0
1.05,0.61,1.15,0.59,0.93,0.2,1.94,1.53
0.96,0.72,0.83,0.5,0.86,0.5,2.39,1.24
2.81,0.24,1.76,0.34,1.16,1.02,0.25,0.42
2.54,0.46,0.72,1.54,0.19,0.36,0.27,1.92
0.99,0.33,1.69,1.42,0.92,1.63,0.77,0.25
0.68,1.03,1.08,2.2,0.77,0.8,0.31,1.13
0.58,1.74,1.2,0.5,1.62,0.82,0.55,0.99
1.45,2.03,1.31,0.65,0.47,1.25,0.39,0.45
0.33,1.12,2.68,0.41,1.18,0.88,0.51,0.89
1.25,0.93,0.89,0.78,0.78,1.35,0.92,1.1
0.56,1.57,0.51,0.73,3.15,0.34,0.53,0.61
0.5,0.95,0.62,0.92,1.65,1.24,0.4,1.72
0.71,0.89,0.5,1.39,0.52,1.98,0.47,1.54
0.99,0.15,1.14,1.14,0.26,1.54,1.88,0.9
0.39,0.24,3.27,0.66,1.32,1.25,0.16,0.71
0.58,0.57,2.01,1.87,0.7,0.39,1.53,0.35
0.25,0.73,0.38,1.67,0.96,2.82,0.59,0.6
0.99,1.3,1.73,1.14,0.51,0.99,0.43,0.91
2.07,1.04,0.77,0.52,0.57,0.99,0.77,1.27
1.64,0.58,1.19,2.01,1.07,0.39,0.22,0.9
0.35,2.15,2.27,0.32,0.76,1.52,0.25,0.38
0.23,0.48,0.88,2.39,0.28,2.47,0.11,1.16
1.66,0.45,1.53,1.89,0.57,0.93,0.06,0.91
0.2,0.68,3.48,0.21,0.68,0.7,1.17,0.88
2.3,0.32,1.47,0.89,1.42,0.48,0.27,0.85
1.3,2.49,0.7,0.51,0.42,0.73,0.13,1.72
1.8,0.65,1.21,1.05,0.67,0.81,0.23,1.58
0.38,0.36,3.62,0.19,2.67,0.08,0.23,0.47
2.3,1.57,0.89,0.26,0.66,0.54,0.45,1.33
0.55,0.79,0.15,0.21,1.33,3.09,1.1,0.78
0.25,0.71,2.2,1.28,2.1,0.44,0.47,0.55
2.17,0.75,1.35,1.72,0.47,0.62,0.25,0.67
0.22,0.76,1.95,0.67,0.28,0.08,1.62,2.42
0.34,0.21,1.72,3.74,0.11,0.69,0.39,0.8
0.4,0.02,0.35,0.07,0.05,6.9,0.21,0.0
1.04,1.17,0.17,0.71,1.98,0.73,1.48,0.72
2.62,0.39,0.65,1.47,0.98,0.11,0.39,1.39
3.07,0.88,1.1,0.45,0.41,0.31,1.22,0.56
0.87,1.45,0.5,1.93,0.67,0.53,0.24,1.81
0.85,0.4,0.49,2.01,1.41,0.65,0.27,1.92
0.69,1.45,0.73,0.95,1.93,1.31,0.62,0.32
1.19,1.41,1.52,0.7,0.4,1.8,0.33,0.65
0.29,2.55,1.18,1.6,0.32,1.09,0.34,0.63
1.23,0.22,3.22,0.55,1.71,0.16,0.29,0.62
0.72,0.31,0.43,1.35,2.23,0.34,0.79,1.83
1.97,0.28,0.99,1.89,0.18,0.83,0.7,1.16
2.27,0.57,1.03,1.19,0.41,1.78,0.44,0.31
0.84,1.69,0.67,2.12,0.54,0.3,0.27,1.57
0.53,1.93,0.85,2.22,0.68,0.52,0.31,0.96
1.55,1.82,0.43,0.46,1.05,0.97,0.31,1.41
1.23,2.01,0.52,1.43,1.53,0.42,0.57,0.29
0.47,0.6,0.24,0.36,1.71,3.62,0.24,0.76
0.2,0.39,3.94,0.66,0.89,0.65,1.19,0.08
0.34,2.47,0.53,0.69,1.26,0.72,0.42,1.57
0.11,0.83,0.37,4.12,0.45,0.27,0.22,1.63
0.8,0.19,3.89,0.76,0.53,1.13,0.36,0.34
0.57,0.45,1.46,0.4,2.17,0.76,1.93,0.26
0.88,2.45,0.2,2.58,1.07,0.13,0.21,0.48
0.79,0.43,0.93,1.22,1.44,1.95,0.13,1.11
0.99,0.62,0.24,2.67,1.02,1.41,0.04,1.01
2.28,0.97,2.38,0.35,0.36,0.33,0.32,1.01
1.02,0.84,1.05,1.58,0.6,0.97,1.08,0.86
1.05,0.89,1.24,1.72,1.51,0.63,0.28,0.68
2.64,2.11,0.95,0.62,0.56,0.67,0.13,0.32
1.36,1.72,1.11,0.32,1.2,0.79,0.94,0.56
0.6,0.86,0.38,0.25,1.36,3.13,0.31,1.11
0.31,0.66,2.15,0.37,0.69,2.51,0.98,0.33
0.85,1.03,3.06,1.41,0.52,0.43,0.36,0.34
0.13,0.45,2.42,1.97,0.84,1.05,0.54,0.6
0.56,1.39,0.34,2.02,0.44,0.97,0.74,1.54
1.47,1.03,0.72,1.06,0.87,0.89,0.13,1.83
1.41,0.07,4.8,0.32,0.23,0.7,0.03,0.44
0.91,1.46,0.45,1.6,1.06,1.26,0.16,1.1
0.15,0.15,0.5,4.83,1.64,0.23,0.17,0.33
0.27,1.72,0.53,0.32,1.59,1.22,1.84,0.51
0.51,1.45,1.52,0.91,0.8,0.61,0.94,1.26
0.29,0.83,1.35,0.65,2.17,0.61,0.12,1.98
0.35,1.31,1.25,1.07,0.65,1.09,1.75,0.53
0.1,0.73,1.24,1.6,0.7,2.33,1.13,0.17
0.21,0.63,2.13,0.12,0.37,3.45,0.57,0.52
1.58,0.32,0.85,2.06,0.43,0.31,0.17,2.28
0.59,0.35,0.9,0.87,1.57,0.86,1.87,0.99
0.23,0.4,3.49,1.13,0.66,0.83,0.83,0.43
1.6,0.79,1.64,0.44,0.17,1.89,0.28,1.19
0.98,0.95,1.14,1.97,0.28,1.48,0.7,0.5
0.58,2.05,0.42,1.78,0.35,1.59,0.99,0.24
2.56,0.41,1.0,1.31,0.54,0.72,0.19,1.27
0.53,1.67,0.83,0.49,0.78,1.13,1.31,1.26
0.51,1.67,1.42,1.73,0.2,0.83,0.62,1.02
3.38,0.55,0.29,0.93,1.09,1.07,0.26,0.43
1.39,0.98,1.01,0.64,0.55,0.69,0.1,2.64
1.3,0.47,2.09,1.16,0.6,0.79,0.48,1.11
0.64,0.34,0.91,1.03,1.14,2.51,0.69,0.74
1.05,0.43,0.49,0.6,0.84,2.25,0.33,2.01
2.03,1.02,1.26,0.5,1.29,0.59,0.65,0.66
2.91,1.12,1.26,0.65,0.29,0.6,0.46,0.71
1.7,0.75,3.05,0.35,0.43,0.41,1.0,0.31
0.1,2.16,0.36,0.29,0.31,2.69,1.35,0.74
1.18,0.65,1.67,0.82,1.22,0.84,0.28,1.34
0.65,0.62,1.43,3.16,0.25,1.27,0.28,0.34
0.88,0.37,0.87,1.88,0.82,0.77,2.33,0.08
1.09,1.74,0.67,0.03,0.7,0.7,2.86,0.21
0.89,0.43,2.31,0.24,0.91,2.26,0.68,0.28
0.6,1.64,0.54,0.65,2.96,0.39,0.36,0.86
0.55,2.57,1.06,0.19,2.43,0.63,0.21,0.36
0.79,0.65,1.32,0.73,0.62,0.36,1.05,2.48
0.41,0.34,0.53,0.91,0.66,4.52,0.44,0.19
0.99,0.59,0.52,0.47,1.44,0.2,3.03,0.76
1.05,0.96,0.96,1.81,0.85,0.26,0.49,1.62
0.5,1.25,0.66,1.09,2.25,0.99,1.02,0.24
0.92,0.28,0.1,0.21,4.46,1.31,0.12,0.6
0.46,1.05,0.78,0.2,1.3,1.13,2.77,0.31
0.45,3.4,1.08,0.55,0.48,0.61,0.28,1.15
0.73,0.14,2.46,0.63,0.56,0.34,0.06,3.08
1.37,1.01,0.72,1.03,1.1,0.7,1.8,0.27
0.09,2.28,4.02,0.1,0.14,0.48,0.86,0.03
0.84,2.39,0.99,0.36,1.1,0.48,0.83,1.01
2.26,0.16,1.42,1.78,0.82,0.64,0.4,0.52
1.44,0.2,1.42,0.31,0.71,1.84,1.83,0.25
0.9,0.55,0.23,1.68,2.04,0.86,0.68,1.06
1.27,1.19,1.23,1.38,0.77,0.53,0.19,1.44
1.96,1.34,1.5,0.31,0.39,0.59,0.53,1.38
1.97,0.33,0.79,0.56,0.26,0.83,2.78,0.48
0.77,1.61,0.15,1.65,1.23,0.77,1.55,0.27
1.35,1.13,0.88,0.27,0.6,0.38,2.32,1.07
0.31,0.17,2.37,0.44,0.12,1.96,1.08,1.55
2.77,2.45,0.42,0.29,0.45,0.31,0.61,0.7
0.67,2.75,0.93,1.34,0.5,0.22,0.24,1.35
0.43,0.28,2.32,1.53,0.58,1.69,0.4,0.77
0.59,0.64,0.96,1.31,0.74,1.83,1.26,0.67
2.08,0.39,1.73,1.12,0.65,0.81,0.22,1.0
0.82,1.06,0.97,1.71,0.49,1.46,0.67,0.82
0.97,1.03,1.19,1.07,1.61,0.33,1.47,0.33
1.43,1.04,0.15,0.84,1.25,1.62,1.06,0.61
1.1,0.74,0.43,2.65,0.48,0.24,0.58,1.78
0.24,2.32,1.29,0.55,0.46,0.96,1.06,1.12
1.62,0.6,1.87,0.85,0.97,0.98,1.02,0.09
2.08,0.79,1.28,1.6,0.34,0.5,0.64,0.77
0.37,0.77,0.78,0.19,1.85,1.51,1.15,1.38
0.24,0.63,0.67,1.56,0.37,2.88,0.34,1.31
0.61,0.38,0.58,1.92,0.91,1.41,0.78,1.41
1.95,1.02,0.58,0.69,0.94,0.74,0.23,1.85
0.21,0.5,1.46,0.37,1.15,2.74,0.79,0.78
1.28,0.82,1.18,0.81,1.49,0.8,0.95,0.67
1.08,1.63,0.28,2.15,0.62,1.4,0.65,0.19
0.16,0.91,0.68,0.48,1.04,3.12,1.21,0.4
2.58,1.17,2.37,0.33,0.14,0.81,0.4,0.2
0.72,1.64,1.28,1.25,0.47,1.14,1.0,0.5
0.65,1.24,0.29,0.46,1.4,0.66,1.54,1.76
3.24,0.33,0.23,0.14,1.41,0.49,2.14,0.02
0.5,0.22,4.62,0.06,0.21,1.63,0.24,0.52
0.54,1.89,1.04,1.09,0.15,0.38,0.81,2.1
0.28,0.77,0.6,0.33,0.35,3.75,1.46,0.46
1.65,0.43,1.09,0.76,0.23,2.1,0.5,1.24
0.51,4.37,0.3,0.29,0.7,0.43,0.68,0.72
1.82,0.72,0.43,0.68,0.71,0.37,0.69,2.58
0.64,0.61,0.9,0.76,0.6,0.78,3.3,0.41
0.78,2.28,1.21,0.49,0.82,1.78,0.52,0.12
1.39,2.21,0.66,0.78,0.5,0.8,1.2,0.46
0.7,1.62,0.99,1.07,0.9,0.73,0.2,1.79
2.39,0.31,0.74,2.71,0.27,0.77,0.51,0.3
1.48,1.06,1.87,0.24,0.95,0.25,0.19,1.96
1.08,0.76,1.0,1.0,0.31,0.24,2.4,1.21
0.8,0.55,0.62,2.06,1.25,1.44,0.3,0.98
0.5,0.9,0.73,1.32,2.13,0.53,0.35,1.54
1.04,1.45,0.8,1.21,0.94,0.95,0.3,1.31
0.19,0.52,1.09,1.89,0.99,1.13,0.53,1.66
0.3,1.66,0.15,1.23,2.54,1.26,0.29,0.57
0.83,2.16,0.43,0.84,1.24,0.85,1.27,0.38
0.81,1.79,1.64,0.99,0.86,0.51,0.23,1.17
1.63,0.24,1.82,3.09,0.09,0.11,0.23,0.79
0.08,1.25,1.26,0.17,0.83,0.11,4.3,0.0
1.17,0.72,1.71,0.68,0.83,0.78,0.44,1.67
0.7,0.59,0.29,3.58,1.23,0.37,0.4,0.84
1.61,0.57,0.84,1.1,0.81,0.46,2.36,0.25
0.39,1.21,1.58,0.7,0.65,1.39,0.29,1.79
0.82,0.75,2.7,0.08,0.97,0.77,1.59,0.32
0.91,0.66,0.02,0.14,0.08,1.96,3.58,0.65
0.47,0.82,1.78,1.25,0.72,0.73,1.54,0.69
2.3,1.52,0.85,0.29,0.82,1.48,0.39,0.35
0.28,0.79,0.35,0.95,0.98,1.06,1.88,1.71
0.19,1.09,2.52,0.51,0.22,2.28,0.26,0.93
0.24,1.19,0.32,0.44,0.38,0.99,4.21,0.23
1.82,0.32,1.58,2.26,0.7,0.49,0.13,0.7
0.54,1.59,1.14,0.12,1.21,1.3,1.78,0.32
1.78,1.34,1.43,0.51,1.13,0.4,0.17,1.24
0.88,0.83,0.96,1.5,1.36,0.58,0.21,1.68
